id,name,schools_count
relation/10091503,Bahalda,85
relation/10091504,Tiring,163
relation/10091539,Badampahar,115
relation/10091540,Rairangpur,150
relation/10091541,Rairangpur Town,90
relation/10091542,Jamda,95
relation/10091640,Ghagarbeda,55
relation/10091641,Raruan,166
relation/10091642,Jashipur,248
relation/10091643,Gorumahisani,104
relation/10091644,Bisoi,164
relation/10091699,Thakurmunda,131
relation/10091700,Karanjia,219
relation/10092482,Baisinga,203
relation/10092483,Rasagobindapur,188
relation/10092484,Betanati,159
relation/10092485,Barsahi,238
relation/10092486,Khunta,239
relation/10092487,Muruda,158
relation/10092488,Suliapada,150
relation/10092489,Chandua,108
relation/10092490,Koliana,131
relation/10092491,Bangiriposi,231
relation/10092492,Jharpokharia,190
relation/10092493,Baripada (M),44
relation/10092494,Baripada Town,72
relation/10092495,Baripada Sadar,186
relation/10092496,Udala,221
relation/10092497,Kaptipada,187
relation/10092498,Sharata,140
relation/10092499,Mahuldiha,93
relation/10093118,Raibania,108
relation/10093130,Jaleswar,210
relation/10093221,Basta,212
relation/10093222,Rupsa,27
relation/10093223,Singla,187
relation/10093224,Baliapal,245
relation/10093225,Bhograi,265
relation/10093226,Kamarda,148
relation/10093627,Remuna,99
relation/10093628,Bampada,28
relation/10093629,Sahadevkhunta,12
relation/10093630,Chandipur,27
relation/10093631,Baleshwar (M),135
relation/10093632,Baleshwar Sadar,263
relation/10093633,Balaramgadi Marine,16
relation/10093725,Similia,246
relation/10093726,Khaira,243
relation/10093727,Oupada,75
relation/10093728,Berhampur,107
relation/10093729,Soro,497
relation/10093730,Nilagiri,201
relation/10095628,Joda,75
relation/10095629,Barbil,77
relation/10095630,Rugudi,18
relation/10095631,Bolani,17
relation/10095669,Champua,166
relation/10095791,Nayakote,96
relation/10095792,Bamebari,91
relation/10095924,Baria,148
relation/10095925,Jhumpura,83
relation/10096359,Turumunga,154
relation/10096360,Kanjipani,43
relation/10096361,Kendujhar Town,131
relation/10096363,Kendujhar Sadar,308
relation/10096420,Patana,242
relation/10097234,Telkoi,238
relation/10097235,Pandapara,123
relation/10097236,Ghatgaon,206
relation/10097307,Nandipada,165
relation/10097308,Soso,126
relation/10097309,Anandapur,181
relation/10097310,Ghasipura,186
relation/10097311,Daitari,51
relation/10097312,Harichandanpur,161
relation/10098001,Dhamara Marine,7
relation/10098002,Bansada,151
relation/10098003,Chandabali,142
relation/10098004,Tihidi,252
relation/10098005,Naikanidihi,142
relation/10098006,Basudebpur,223
relation/10098007,Dhusuri,161
relation/10098008,Dhamanagar,151
relation/10098009,Bhandari Pokhari,165
relation/10098010,Bhadrak Rural,481
relation/10098011,Bant,93
relation/10098012,Agarpada,93
relation/10098511,Bari - Ramachandrapur,186
relation/10098512,Binjharpur,286
relation/10098513,Mangalpur,230
relation/10098514,Jajapur,183
relation/10098515,Jajpur Sadar,169
relation/10098516,Balichandrapur,137
relation/10098517,Badachana,200
relation/10098518,Dharmasala,205
relation/10098519,Kuakhia,149
relation/10098520,Panikoili,74
relation/10098521,Korai,163
relation/10098522,Jajapur Road,144
relation/10098523,Jenapur,135
relation/10098524,Jakhapura,26
relation/10098525,Kalinganagar,67
relation/10098526,Sukinda,115
relation/10098527,Tomka,69
relation/10098528,Kaliapani,54
relation/10098771,Hemgir,158
relation/10098772,Lephripara,135
relation/10098773,Kinjirkela,116
relation/10098774,Talasara,148
relation/10099085,Rajagangapur,214
relation/10099086,Raiboga,89
relation/10099087,Kutra,95
relation/10099088,Baragaon,139
relation/10099089,Dharuadihi,60
relation/10099090,Sundargarh,138
relation/10099091,Sundargarh Town,45
relation/10099092,Bhasma,71
relation/10100604,Koida,85
relation/10100605,Kamarposh Balang,94
relation/10100606,Chandiposh,42
relation/10100607,Biramitrapur,127
relation/10100608,Hatibari,92
relation/10100609,Bisra,151
relation/10100610,Bondamunda,12
relation/10100611,Lathikata,40
relation/10100612,Tangarapali,2
relation/10100613,Raghunathapali,25
relation/10100614,Raurkela (M),162
relation/10100615,Rourkela,68
relation/10100616,Brahmani Tarang,121
relation/10100694,Mahulapada,37
relation/10100695,Lahunipara,152
relation/10100696,Banei,113
relation/10100697,Tikaetpali,52
relation/10100698,Gurundia,78
relation/10102953,Reamal,182
relation/10102954,Kundheigola,101
relation/10102955,Barkot,144
relation/10102956,Debagarh,180
relation/10103478,Bantala,92
relation/10103479,Purunakot,62
relation/10103480,Thakurgarh,98
relation/10103481,Athmallik,111
relation/10103482,Kiakata,27
relation/10103483,Kishorenagar,96
relation/10103484,Handapa,94
relation/10103485,Jarapada,79
relation/10103486,Chhendipada,139
relation/10103487,Industrial,48
relation/10103488,Banarpal,99
relation/10103489,NALCO,32
relation/10103490,Anugul,166
relation/10103491,Colliery,79
relation/10103492,Bikrampur,28
relation/10103493,Talcher Sadar,69
relation/10103494,Samal Barrage,35
relation/10103495,N.T.P.C.,29
relation/10103496,Kaniha,86
relation/10103497,Rengali Damsite,51
relation/10103498,Khamar,135
relation/10103499,Palalahada,126
relation/10103705,Dhenkanal Sadar,305
relation/10103706,Rasol,111
relation/10103707,Hindol,71
relation/10103708,Motunga,49
relation/10103709,Balimi,61
relation/10103710,Bhusan Steel Limited,29
relation/10103711,Tumusingha,75
relation/10103712,Gandia,150
relation/10103713,Nihalprasad,73
relation/10103714,Bhuban,138
relation/10103715,Kamakshyanagar,180
relation/10103716,Parajang,235
relation/10103717,Kankadahad,108
relation/10104745,Laikera,174
relation/10104746,Kolabira,37
relation/10104747,Jharsuguda,154
relation/10104748,Badmal,27
relation/10104749,Orient,46
relation/10104750,Brajarajnagar,37
relation/10104751,Belpahar,28
relation/10104752,Banaharapali,63
relation/10104753,Lakhanpur,56
relation/10104754,Rengali,109
relation/10104933,Kisinda,35
relation/10104934,Naktideul,69
relation/10104935,Rairakhol,109
relation/10104936,Charamal,67
relation/10104937,Jujomura,98
relation/10104938,Dhama,65
relation/10104939,Burla,75
relation/10104940,Hirakud,26
relation/10104941,Sadar,64
relation/10104942,Dhanupali,8
relation/10104943,Sambalpur,135
relation/10104944,Ainthapali,16
relation/10104945,Sasan,103
relation/10104946,Rengali,40
relation/10104947,Katarbaga,76
relation/10104948,Jamankira,129
relation/10104949,Kochinda,140
relation/10104950,Mahulpalli,141
relation/10104951,Govindpur,102
relation/10104984,Thelkoloi,42
relation/10105553,Bhatli,122
relation/10105554,Bargarh,121
relation/10105555,Bargarh Sadar,103
relation/10105556,Sohela,134
relation/10105557,Paikamal,141
relation/10105558,Gaisilet,106
relation/10105559,Burden P.S.,55
relation/10105561,Jharbandha,137
relation/10105562,Padmapur,105
relation/10105563,Melchhamunda,96
relation/10105564,Bijepur,147
relation/10105565,Barapali,152
relation/10105566,Bheden,174
relation/10105567,Attabira,178
relation/10105568,Ambabhona,103
relation/10105754,Athagad,105
relation/10105755,Banki,164
relation/10105756,Tigiria,87
relation/10105757,Baidyeswar,60
relation/10105758,Badamba,210
relation/10105759,Kanpur,75
relation/10105760,Narasinghpur,148
relation/10105847,Choudwar,116
relation/10105848,Gurudijhatia,52
relation/10105849,Khuntuni,57
relation/10105893,Tangi,120
relation/10105894,Jagatpur,93
relation/10105895,Cuttack Sadar,142
relation/10105896,Cuttack (M.Corp.) P.S,339
relation/10105897,C.R.R.I.,2
relation/10106023,Niali,159
relation/10106024,Gobindpur,78
relation/10106025,Olatapur,22
relation/10106026,Kandarpur,39
relation/10106027,Kishannagar,119
relation/10106028,Nemalo,100
relation/10106029,Nischintakoili,75
relation/10106030,Mahanga,257
relation/10106031,Salepur,195
relation/10106198,Mahakalapada,193
relation/10106199,Marsaghai,148
relation/10106200,Patkura,227
relation/10106201,Kendrapara Sadar,254
relation/10106202,Kendrapara,47
relation/10106203,Derabish,99
relation/10106204,Nikirai,90
relation/10106205,Pattamundai,294
relation/10106206,Aali,214
relation/10106207,Rajkanika,214
relation/10106209,Rajnagar,248
relation/10106210,Jamboo Marine,41
relation/10106300,Abhyachandpur,31
relation/10106301,Paradip,19
relation/10106302,Paradeep Lock,39
relation/10106303,Kujang,116
relation/10106304,Tirtol,261
relation/10106305,Ersama,170
relation/10106306,Balikuda,200
relation/10106307,Naugaon,106
relation/10106308,Jagatsinghapur,345
relation/10106309,Biridi,114
relation/10108005,Banapur,122
relation/10108006,Balugaon,111
relation/10108007,Tangi,138
relation/10108008,Nirakarpur,45
relation/10108009,Jankia,104
relation/10108010,Bolagad,103
relation/10108011,Begunia,136
relation/10108012,Khordha Sadar,77
relation/10108013,Khordha,168
relation/10108014,Jatani,119
relation/10108015,Tamando,17
relation/10108016,LINGARAJ,2
relation/10108017,Airfield (Kapila Prasad),16
relation/10108018,Khandagiri,20
relation/10108019,Uttara P.S,13
relation/10108020,Balianta,118
relation/10108021,Balipatna,156
relation/10108022,Saheednagar,13
relation/10108023,Bhubaneswar (M.Corp.),481
relation/10108025,Mancheswar,15
relation/10108026,Nandankanan,23
relation/10108027,Chandaka,86
relation/10108129,Barang,64
relation/10108740,Konark,73
relation/10108741,Ramachandi,27
relation/10108742,Astaranga,117
relation/10108743,Kakatpur,161
relation/10108744,Gop,202
relation/10108745,Nimapada,361
relation/10108746,Pipili,231
relation/10108747,Delanga,166
relation/10108748,Puri (M),101
relation/10108749,Sadar,185
relation/10108750,Chandanpur,130
relation/10108751,Satyabadi,303
relation/10108752,Gadisagada,105
relation/10108753,Brahmagiri,218
relation/10108755,Krushna Prasad,124
relation/10109370,Banigochha,48
relation/10109371,Gania,60
relation/10109372,Dasapalla,123
relation/10109373,Nuagaon,73
relation/10109374,Fategarh,154
relation/10109375,Khandapada,104
relation/10109376,Itamati,80
relation/10109377,Nayagarh,90
relation/10109378,Nayagarh Sadar,70
relation/10109379,Odagaon,182
relation/10109383,Sarankul,127
relation/10109384,Ranapur,247
relation/10109935,Harbhanga,74
relation/10109936,Puruna Katak,78
relation/10109937,Baunsuni,68
relation/10109938,Baudh Sadar,215
relation/10109939,Manamunda,190
relation/10109940,Kantamal,147
relation/10110118,Sonapur,104
relation/10110119,Tarbha,184
relation/10110120,Dunguripali,165
relation/10110121,Rampur,66
relation/10110122,Binika,132
relation/10110123,Ulunda,97
relation/10110124,Biramaharajpur,187
relation/10110125,Subalaya,82
relation/10110302,Patnagarh,263
relation/10110303,Khaprakhol,158
relation/10110304,Belpara,167
relation/10110305,Turekela,99
relation/10110306,Kantabanji,95
relation/10110307,Bangomunda,123
relation/10110308,Sindhekela,140
relation/10110309,Titlagarh,202
relation/10110310,Saintala,266
relation/10110311,Tushura,326
relation/10110312,Balangir,461
relation/10110313,Loisinga,223
relation/10111292,Jonk,127
relation/10111293,Nuapada,160
relation/10111294,Komna,206
relation/10111295,Khariar,176
relation/10111296,Boden,132
relation/10111297,Sinapali,176
relation/10113992,Madanpur Rampur,261
relation/10113993,Narala,218
relation/10113994,Kesinga,232
relation/10113995,Kegaon,171
relation/10113996,Sadar,318
relation/10113997,Biswanathpur,75
relation/10113998,Lanjigarh,95
relation/10113999,Junagarh,227
relation/10114000,Golamunda,147
relation/10114001,Dharamgarh,148
relation/10114002,Kokasara,238
relation/10114003,Jayapatna,284
relation/10114004,Thuamul Rampur,180
relation/10114723,Gochhapada,93
relation/10114724,Phiringia,119
relation/10114725,Tikabali,116
relation/10114726,Sarangagarh,85
relation/10114727,Nuagaon,55
relation/10114728,Baliguda,247
relation/10114729,Belaghar,65
relation/10114730,Tumudibandha,81
relation/10114731,Brahmanigaon,90
relation/10114732,Kotagarh,148
relation/10114733,Daringbadi,154
relation/10114734,Raikia,122
relation/10114735,G.Udayagiri,126
relation/10114736,Chakapada,49
relation/10114737,Khajuripada,109
relation/10114738,Phulabani Town,48
relation/10114739,Phulabani,112
relation/10115621,Brahmapur (M.Corp.),154
relation/10115622,Chamakhandi,66
relation/10115623,Brahmapur Sadar,135
relation/10115624,Gopalpur,64
relation/10115625,Hinjili,147
relation/10115626,Purusottampur,175
relation/10115627,Ganjam,58
relation/10115628,Chhatrapur,92
relation/10115629,Rambha,144
relation/10115630,Khalikote,180
relation/10115631,Kodala,166
relation/10115632,Kabisuryanagar,193
relation/10115633,Asika,159
relation/10115634,Polasara,152
relation/10115635,Buguda,158
relation/10115636,Bellaguntha,216
relation/10115637,Golanthara,149
relation/10115638,Ramagiri (Pt),28
relation/10115639,Jarada,143
relation/10115640,Nuagaon,142
relation/10115641,Digapahandi,183
relation/10115642,Seragad,114
relation/10115643,Patapur,142
relation/10115644,Dharakote,54
relation/10115645,Badagada,169
relation/10115646,Surada,135
relation/10115647,Bhanjanagar,146
relation/10115648,Jagannath Prasad,119
relation/10115649,Tarasingi,144
relation/10116364,Khatiguda,52
relation/10116365,Tentulikhunti,109
relation/10116366,Nabarangapur P.S,170
relation/10116367,Paparahandi,172
relation/10116368,Kodinga,148
relation/10116369,Kosagumuda,139
relation/10116370,Dabugan,272
relation/10116371,Jharigan,157
relation/10116372,Chandahandi,118
relation/10116373,Umarkote,318
relation/10116374,Raighar,310
relation/10116375,Kundei,80
relation/10116755,Doraguda,39
relation/10116756,Andirakanch,29
relation/10116758,Kashipur,163
relation/10116759,Tikiri,72
relation/10116760,Seskhal,73
relation/10116761,Rayagada,382
relation/10116762,Gunupur,260
relation/10116763,Puttasing,50
relation/10116764,Padmapur,77
relation/10116765,Gudari,170
relation/10116766,Chandrapur,74
relation/10116767,Bishamakatak,210
relation/10116768,Kalyanasingpur,172
relation/10116769,Muniguda,114
relation/10116770,Ambadala,128
relation/10117114,Kashinagar,84
relation/10117115,Serango,146
relation/10117116,Paralakhemundi,85
relation/10117117,Gurandi,60
relation/10117118,Garabandha,55
relation/10117119,Rayagada,65
relation/10117120,Ramagiri,65
relation/10117121,R.Udayagiri,167
relation/10117122,Mohana,164
relation/10117123,Adava,120
relation/10117466,Pottangi,204
relation/10117467,Kotiya,17
relation/10117468,Similiguda,74
relation/10117469,Narayanpatana,102
relation/10117470,Bandhugaon,112
relation/10117471,Kakiriguma,49
relation/10117472,Lakshmipur,77
relation/10117473,Dasamantapur,127
relation/10117474,Bhairabsingipur,114
relation/10117475,Boriguma,170
relation/10117476,Damonjodi,28
relation/10117477,Sunabeda,51
relation/10117478,Koraput,178
relation/10117479,Koraput Town,86
relation/10117480,Nandapur,145
relation/10117481,Padua,119
relation/10117482,Machh kund,90
relation/10117483,Boipariguda,242
relation/10117484,Jeypore,222
relation/10117485,Kundura,103
relation/10117486,Kotpad,196
relation/10117689,Jodamba,37
relation/10117690,Paparmetla,32
relation/10117691,Chitrakonda,81
relation/10117692,Orkel,170
relation/10117693,Mudulipada,90
relation/10117694,Mathili,171
relation/10117695,Malkangiri,383
relation/10117696,Podia,73
relation/10117697,Kalimela,184
relation/10117698,M.V. 79,81
relation/10117699,Motu,60
relation/10118202,Arjyapalli Marine,4
relation/10118219,Sainkul,126
way/22062135,Abdul Kalam Island,0